id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0029,235.75413163351325,207.66939614240874,35,3165,82,0,honest,True,208.0706455989495,0.7447464759565866
val_0030,6333.757541154109,212.4664050281383,38,3162,83,0,honest,True,212.13935078472738,0.38576209549254564
val_0031,971.3520315820557,232.87369242251094,28,2319,100,0,cartel_member,True,232.93834697933744,0.0443332305703367
val_0032,335.609796241172,234.28241522202885,38,2351,100,0,cartel_member,True,234.28826615199102,0.03448465131280074
val_0033,45812.47741797522,252.6232091603755,50,2244,100,0,cartel_member,True,252.63934886891016,0.07624551510459159
val_0034,61908.06307969134,259.29901766701255,49,2273,100,0,cartel_member,True,259.1126657887916,0.08188310511399502
val_0035,14699.920871267355,78.8078088036997,19,957,29,0,byzantine,True,79.37461381182817,0.49835147835841487
val_0036,2005.3106046074906,201.95399935433085,32,3166,79,0,adaptive,True,202.76593548316276,0.613086700678786
val_0037,518.9664778591923,233.29292575963385,34,2307,100,0,cartel_member,True,233.38287094562665,0.06985120387073514
val_0038,8463.047092778665,199.4550765262252,37,2548,79,0,opportunistic,True,198.97339841508085,0.3955129902262383
val_0039,3455.0495778608256,209.18218465537922,37,3163,82,0,honest,True,208.81092021093593,0.43493394106374483
val_0040,663.2967471157306,209.7480800415639,34,3166,83,0,honest,True,209.30848049475273,0.3508636088523781
val_0041,4224.272597855164,201.40906578256883,37,3163,78,0,honest,True,202.3771290570737,0.6804287481119836
val_0042,172.72069858789268,205.62398074898846,35,3165,80,0,honest,True,205.24574123864204,0.3401690349288503
val_0043,28937.00563598763,78.05441551737813,14,976,26,0,byzantine,True,78.66577282505456,0.4612088740778227
val_0044,1616.910819029436,201.37350658608273,28,3172,79,0,honest,True,200.88154460598395,0.4231394888103312
val_0045,7778.769586809818,237.72232371468644,45,2319,100,0,cartel_member,True,237.81533423575394,0.07379850393845673
val_0046,2069.2900324486786,233.48792232745274,29,2323,100,0,cartel_member,True,233.4670611450493,0.031949079413434174
val_0047,4619.971378075794,236.75889821049887,44,2353,100,0,cartel_member,True,236.72312791910622,0.06391399989159496
val_0048,5083.26233405476,195.01684461300405,31,3169,75,0,honest,True,194.43029781883473,0.4776056263545202
val_0049,1068.2168291154167,221.02387468053172,43,3157,88,0,honest,True,220.8033263138489,0.3633219343378533
val_0050,67782.57303636374,223.56722418077553,44,3155,76,0,adaptive,True,223.65815405604957,0.6508160500625365
