id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0000,2687.8355846287827,207.40503386059424,178,15822,406,0,honest,True,207.32116285027013,0.07672318797495273
val_0001,47118.75918014989,226.49653885098715,201,15799,408,0,honest,True,226.392087959907,0.0754938075425314
val_0002,10286.193197472609,200.3923658895122,166,12722,401,0,opportunistic,True,200.31151022933594,0.07025446671521779
val_0003,6131.497066273555,206.51692098291673,202,15798,399,0,honest,True,206.69257009805133,0.12863571331253687
val_0004,876.1030044956317,71.36092645131473,70,4779,143,0,byzantine,True,71.4905158681618,0.1030537806229127
val_0005,875.9468961951552,216.15045443956083,207,15793,427,0,honest,True,216.08573373525923,0.05904424223848076
val_0006,297.81909594087267,203.89515522326676,207,15793,397,0,honest,True,203.8086154310633,0.07460506922018918
val_0007,20651.628388214987,82.42926985987441,90,4719,150,0,byzantine,True,82.54992463359577,0.10521018104296367
val_0008,6186.658006143382,203.88666026990936,191,15809,393,0,honest,True,203.801650913422,0.0762133154708367
val_0009,9310.886012413957,43.415056516733344,47,8032,46,0,lazy,True,43.45800186986617,0.03740948562661207
val_0010,102.17435869055163,76.18754774852688,55,4738,158,0,byzantine,True,76.03967329340563,0.11010879204184804
val_0011,68322.74157823005,236.81479970817526,247,15753,410,0,honest,True,236.99143988231918,0.13200409997267296
val_0012,16758.924081993322,214.57339516422775,193,15807,409,0,honest,True,214.50765971762573,0.058018505851842476
val_0013,1262.1765924680844,207.86561124439746,206,15794,406,0,honest,True,207.76740417489648,0.08091482069216745
val_0014,1047.5036605527473,76.56817962553153,58,4709,157,0,byzantine,True,76.56216108897515,0.10777202060509404
val_0015,1058.2873043109214,191.60853554109926,164,15836,369,0,honest,True,191.47703624085926,0.09869460157564293
val_0016,2001.991421442311,200.71787054401705,178,15822,390,0,honest,True,200.88876552656515,0.1292652737961557
val_0017,4698.3546262165455,199.02478468314865,200,12730,401,0,opportunistic,True,199.10344896569015,0.14144915189474838
val_0018,3351.0330009628638,41.26940675847452,43,8006,47,0,lazy,True,41.312231209004224,0.03249192261032285
val_0019,1887.5668322694112,208.1649938638695,226,15774,406,0,honest,True,208.0989534813241,0.058920084217768856
val_0020,6434.5826459020445,206.32735923691334,206,15794,397,0,honest,True,206.36510986981975,0.13224589120837524
val_0021,770.8652859027587,200.4504341531802,188,15812,389,0,honest,True,200.36780711798073,0.07185715706114866
val_0022,1895.5021719602332,205.60162482526636,201,15799,401,0,honest,True,205.52948357030837,0.06346000687689678
val_0023,2601.556683255056,204.27411634982315,183,15816,398,0,adaptive,True,204.48764183619093,0.15709011294200248
val_0024,3664.2042020439517,45.338463809860976,42,7831,58,0,lazy,True,45.38661065422859,0.03913495253226645
val_0025,13083.213196954575,213.2563969437018,182,15818,410,0,honest,True,213.19076314241423,0.05771858248554126
val_0026,1171.4181202198238,39.37594384890504,37,7978,45,0,lazy,True,39.41793473370575,0.036659987418329924
val_0027,4524.206314609849,209.54027590837126,169,15831,410,0,honest,True,209.47169607874085,0.06156938061392879
val_0028,5993.7901115356635,199.85875516765066,199,12706,402,0,opportunistic,True,199.7689941686879,0.07825622543461663
val_0029,235.75413163351325,212.2646614985406,206,15794,418,0,honest,True,212.1814281530625,0.06545304028170124
val_0030,6333.757541154109,211.31321507511862,180,15820,412,0,honest,True,211.24329866556764,0.06517189565760362
val_0031,971.3520315820557,206.67343762669975,176,15824,406,0,honest,True,206.58605877744372,0.06685328856286042
val_0032,335.609796241172,204.11278416042794,216,15784,397,0,honest,True,204.16343561093774,0.13976522333321714
val_0033,45812.47741797522,88.18479808689862,101,4649,139,0,byzantine,True,87.84558306658329,0.27262051193115744
val_0034,61908.06307969134,97.05534368968097,94,4730,145,0,byzantine,True,97.17916861645051,0.09645416199168654
val_0035,14699.920871267355,212.2365930924633,197,15803,405,0,honest,True,212.15161455198933,0.06892166507864844
val_0036,2005.3106046074906,210.1143695838302,204,15793,412,0,adaptive,True,210.1968933937656,0.14780103120879384
val_0037,518.9664778591923,203.21856636054562,173,15827,398,0,honest,True,203.1181259892909,0.0832398434408952
val_0038,8463.047092778665,203.0362541410464,198,12630,408,0,opportunistic,True,202.93900849471225,0.07506759157733492
val_0039,3455.0495778608256,206.44201042925414,175,15825,403,0,honest,True,206.38592186489115,0.07574448183999384
val_0040,663.2967471157306,195.89030578158108,201,15799,378,0,honest,True,195.79503720392782,0.09484886533171978
val_0041,4224.272597855164,202.72340590972553,192,15808,392,0,honest,True,202.75041991735202,0.12072350230316825
val_0042,172.72069858789268,207.40310376963177,187,15813,408,0,honest,True,207.48030070597946,0.1445786347787557
val_0043,28937.00563598763,212.2709780299101,177,15823,392,0,honest,True,212.17125491538158,0.07656386164867539
val_0044,1616.910819029436,211.4754872149766,182,15818,416,0,honest,True,211.83426524488226,0.28051782551649307
val_0045,7778.769586809818,78.34252239838466,71,4853,154,0,byzantine,True,78.33080734451998,0.11173126391804834
val_0046,2069.2900324486786,77.30113788641572,75,4829,156,0,byzantine,True,77.4460442641774,0.11532219126196593
val_0047,4619.971378075794,79.12129007646341,72,4699,159,0,byzantine,True,79.26482390049178,0.11655841866904344
val_0048,5083.26233405476,207.36753611866217,205,15795,402,0,honest,True,207.27577432213218,0.06495395717538056
val_0049,1068.2168291154167,205.98230826918967,197,15803,403,0,honest,True,205.88857225784312,0.08067221489022823
val_0050,67782.57303636374,233.18480649621682,238,15760,402,0,adaptive,True,233.09758803108198,0.06650601528113036
val_0051,12471.164179267422,208.76026954572163,189,15811,399,0,honest,True,208.68554812565267,0.06535342497360987
val_0052,40164.25185341503,218.65337750122364,172,15828,397,0,honest,True,218.58168079998646,0.08345103648684411
val_0053,25524.75884151291,204.5382564734934,179,15821,376,0,honest,True,204.84077979103157,0.23352503118100504
val_0054,6114.578494639113,206.285139490884,192,15808,398,0,honest,True,206.21062779503404,0.06523915454509337
val_0055,32723.568470763188,215.59132223368704,186,15814,396,0,honest,True,215.7479048574245,0.12905352642343187
val_0056,466.26396544134974,200.06702417069226,212,15788,388,0,honest,True,199.9576659824187,0.09068415723755176
val_0057,1145.4183619313342,69.57292789907072,65,4711,139,0,byzantine,True,69.27446242006297,0.23707416216752847
val_0058,229.3018564130142,208.18656033737457,203,15797,409,0,honest,True,208.38430318129758,0.14138479649233596
val_0059,2195.1950100252266,75.6132850265933,80,4726,152,0,byzantine,True,75.73722269003898,0.10509997547754125
val_0060,2841.501474569279,204.5568293841875,209,15791,396,0,honest,True,204.62666652541648,0.139928865940772
val_0061,1719.363303471393,205.37365943350554,194,15806,401,0,honest,True,205.43214516253488,0.13686661995764454
val_0062,16410.408195928823,215.52388658773168,188,15812,412,0,honest,True,215.45101533195847,0.07816030832910305
val_0063,2502.5304585326503,75.36791963416682,79,4748,152,0,byzantine,True,75.50863113771813,0.11159421592995476
val_0064,1799.4973783618814,38.95558047125689,37,8030,43,0,lazy,True,38.852171389901784,0.1702860468629566
val_0065,5010.586108149574,206.56358753910087,224,15776,399,0,honest,True,206.61776180598346,0.15286257350313345
val_0066,779.8410338832417,37.27703230318868,48,8053,39,0,lazy,True,37.31266198588737,0.024250966756340916
val_0067,14237.37258262064,212.7491173734794,228,15772,405,0,honest,True,212.831840467897,0.16216412312743833
val_0068,387.89042285893396,193.90495090205587,181,12693,394,0,opportunistic,True,194.13037003577898,0.15924896133575317
val_0069,124275.65676723995,253.11643751666935,244,15756,395,0,honest,True,253.01360603136305,0.0843645657862526
val_0070,12303.520619987423,206.39668582358496,176,15824,393,0,honest,True,206.3167024279794,0.06944119756499259
val_0071,1164.6498412737972,205.3850651824286,187,15809,402,0,adaptive,True,205.28182549164714,0.08248783065497127
val_0072,27.06374617738936,203.9541932014374,161,15839,401,0,honest,True,204.03304809456847,0.16348937243592157
val_0073,15258.278900040013,209.82141969327736,170,12613,420,0,opportunistic,True,209.75669429053562,0.05283170150449362
val_0074,9264.898137549326,212.55739924356615,201,15799,411,0,honest,True,212.49396432978313,0.056278370922201754
val_0075,10156.606338882428,200.88884196860874,175,12692,402,0,opportunistic,True,201.08599471586191,0.13689614084365942
val_0076,12247.754980061589,210.31911509154077,191,15809,403,0,honest,True,210.2184263249327,0.07397386882538563
val_0077,385.08302975169426,69.0030006010198,66,4755,138,0,byzantine,True,68.98161377807126,0.11783568362621663
val_0078,2519.997512221559,41.62781229231729,45,8103,48,0,lazy,True,41.65430800234983,0.024610406952026223
val_0079,626.1279642588223,42.54425186287511,37,8050,53,0,lazy,True,42.59433770610889,0.03952379760848264
val_0080,20231.52332960269,82.98032588627002,82,4766,152,0,byzantine,True,82.81445887782274,0.12486401091093066
val_0081,6711.743805372898,213.02683689183175,196,15804,415,0,honest,True,212.97926927428225,0.07213980924317404
val_0082,2247.8937591670183,206.45840275208604,215,15785,402,0,honest,True,206.6615265685655,0.14044783938212776
val_0083,327.4717788191386,198.10208936022806,180,12618,405,0,opportunistic,True,198.01488017175132,0.07142672805122673
val_0084,2062.6700207761,206.59837974209745,189,15810,404,0,adaptive,True,206.49457844279263,0.071982888561937
val_0085,2193.813382861102,204.86589586878668,163,15837,401,0,honest,True,204.92242839208265,0.12510468022616436
val_0086,10182.404216578396,208.5338617353694,184,15816,401,0,honest,True,208.58781595798385,0.13915458004845552
