epoch,height,active_validators,total_stake,gini_coefficient,avg_synergy_score,finality_rate,slashing_events,governance_participation,cartel_control,byzantine_stake_ratio
45,1472,100,999999.9999999993,0.6810709225030713,197.4828763501775,1.0,0,0.7186666666666667,0.17521276467220193,0.06521701275201634
46,1504,100,999999.9999999993,0.6810709225030713,197.5076976481819,1.0,0,0.7182608695652174,0.17521276467220193,0.06521701275201634
47,1536,100,999999.9999999993,0.6810709225030713,197.4963310000693,1.0,0,0.7174468085106382,0.17521276467220193,0.06521701275201634
48,1568,100,999999.9999999993,0.6810709225030713,197.40172303765158,1.0,0,0.7166666666666667,0.17521276467220193,0.06521701275201634
49,1600,100,999999.9999999993,0.6810709225030713,197.3008461921354,1.0,0,0.7157142857142857,0.17521276467220193,0.06521701275201634
50,1632,100,999999.9999999993,0.6810709225030713,197.16730839975477,1.0,0,0.7152,0.17521276467220193,0.06521701275201634
51,1664,100,999999.9999999993,0.6810709225030713,197.1062502210746,1.0,0,0.7150980392156863,0.17521276467220193,0.06521701275201634
52,1696,100,999999.9999999993,0.6810709225030713,197.12976174268206,1.0,0,0.7155769230769231,0.17521276467220193,0.06521701275201634
53,1728,100,999999.9999999993,0.6810709225030713,197.2742721045329,1.0,0,0.7154716981132075,0.17521276467220193,0.06521701275201634
54,1760,100,999999.9999999993,0.6810709225030713,197.30777588276163,1.0,0,0.7157407407407408,0.17521276467220193,0.06521701275201634
55,1792,100,999999.9999999993,0.6810709225030713,197.411786203746,1.0,0,0.716,0.17521276467220193,0.06521701275201634
56,1824,100,999999.9999999993,0.6810709225030713,197.50747590314245,1.0,0,0.7153571428571428,0.17521276467220193,0.06521701275201634
57,1856,100,999999.9999999993,0.6810709225030713,197.42210431739727,1.0,0,0.7166666666666667,0.17521276467220193,0.06521701275201634
58,1888,100,999999.9999999993,0.6810709225030713,197.71866673976209,1.0,0,0.7170689655172414,0.17521276467220193,0.06521701275201634
59,1920,100,999999.9999999993,0.6810709225030713,197.8406850319287,1.0,0,0.716271186440678,0.17521276467220193,0.06521701275201634
60,1952,100,999999.9999999993,0.6810709225030713,197.7348368358107,1.0,0,0.7166666666666667,0.17521276467220193,0.06521701275201634
61,1984,100,999999.9999999993,0.6810709225030713,197.8495672230352,1.0,0,0.7168852459016394,0.17521276467220193,0.06521701275201634
62,2016,100,999999.9999999993,0.6810709225030713,197.92833746898262,1.0,0,0.7156451612903226,0.17521276467220193,0.06521701275201634
63,2048,100,999999.9999999993,0.6810709225030713,197.72504710726503,1.0,0,0.7152380952380952,0.17521276467220193,0.06521701275201634
64,2080,100,999999.9999999993,0.6810709225030713,197.68522727272727,1.0,0,0.7153125,0.17521276467220193,0.06521701275201634
65,2112,100,999999.9999999993,0.6810709225030713,197.74377436869145,1.0,0,0.7153846153846154,0.17521276467220193,0.06521701275201634
66,2144,100,999999.9999999993,0.6810709225030713,197.78935222500323,1.0,0,0.7162121212121212,0.17521276467220193,0.06521701275201634
67,2176,100,999999.9999999993,0.6810709225030713,197.98144312918168,1.0,0,0.7167164179104477,0.17521276467220193,0.06521701275201634
68,2208,100,999999.9999999993,0.6810709225030713,198.1071563741038,1.0,0,0.7164705882352941,0.17521276467220193,0.06521701275201634
69,2240,100,999999.9999999993,0.6810709225030713,198.08563605646933,1.0,0,0.7166666666666667,0.17521276467220193,0.06521701275201634
70,2272,100,999999.9999999993,0.6810709225030713,198.155727495754,1.0,0,0.7162857142857143,0.17521276467220193,0.06521701275201634
71,2304,100,999999.9999999993,0.6810709225030713,198.11273232097756,1.0,0,0.7159154929577465,0.17521276467220193,0.06521701275201634
72,2336,100,999999.9999999993,0.6810709225030713,198.07324530097546,1.0,0,0.7158333333333333,0.17521276467220193,0.06521701275201634
73,2368,100,999999.9999999993,0.6810709225030713,198.0906505547164,1.0,0,0.7165753424657534,0.17521276467220193,0.06521701275201634
74,2400,100,999999.9999999993,0.6810709225030713,198.25799488525627,1.0,0,0.717027027027027,0.17521276467220193,0.06521701275201634
75,2432,100,999999.9999999993,0.6810709225030713,198.37519265048675,1.0,0,0.7170666666666666,0.17521276467220193,0.06521701275201634
76,2464,100,999999.9999999993,0.6810709225030713,198.4127956920315,1.0,0,0.7176315789473684,0.17521276467220193,0.06521701275201634
77,2496,100,999999.9999999993,0.6810709225030713,198.5410550972074,1.0,0,0.7174025974025974,0.17521276467220193,0.06521701275201634
78,2528,100,999999.9999999993,0.6810709225030713,198.51716335372848,1.0,0,0.7174358974358974,0.17521276467220193,0.06521701275201634
79,2560,100,999999.9999999993,0.6810709225030713,198.54661878403851,1.0,0,0.7174683544303797,0.17521276467220193,0.06521701275201634
80,2592,100,999999.9999999993,0.6810709225030713,198.57950598224622,1.0,0,0.717125,0.17521276467220193,0.06521701275201634
81,2624,100,999999.9999999993,0.6810709225030713,198.53842316073857,1.0,0,0.7171604938271605,0.17521276467220193,0.06521701275201634
82,2656,100,999999.9999999993,0.6810709225030713,198.56111891966376,1.0,0,0.7182926829268292,0.17521276467220193,0.06521701275201634
83,2688,100,999999.9999999993,0.6810709225030713,198.80750243250634,1.0,0,0.7180722891566265,0.17521276467220193,0.06521701275201634
84,2720,100,999999.9999999993,0.6810709225030713,198.78611534352615,1.0,0,0.7180952380952381,0.17521276467220193,0.06521701275201634
85,2752,100,999999.9999999993,0.6810709225030713,198.80814677015846,1.0,0,0.7184705882352941,0.17521276467220193,0.06521701275201634
86,2784,100,999999.9999999993,0.6810709225030713,198.89900141222876,1.0,0,0.7184883720930233,0.17521276467220193,0.06521701275201634
87,2816,100,999999.9999999993,0.6810709225030713,198.91837488005552,1.0,0,0.7183908045977011,0.17521276467220193,0.06521701275201634
88,2848,100,999999.9999999993,0.6810709225030713,198.91436919245135,1.0,0,0.7185227272727273,0.17521276467220193,0.06521701275201634
89,2880,100,999999.9999999993,0.6810709225030713,198.95497968629869,1.0,0,0.7182022471910112,0.17521276467220193,0.06521701275201634
90,2912,100,999999.9999999993,0.6810709225030713,198.91012634070003,1.0,0,0.7184444444444444,0.17521276467220193,0.06521701275201634
91,2944,100,999999.9999999993,0.6810709225030713,198.97839163894213,1.0,0,0.7192307692307692,0.17521276467220193,0.06521701275201634
92,2976,100,999999.9999999993,0.6810709225030713,199.15185239313115,1.0,0,0.7189130434782609,0.17521276467220193,0.06521701275201634
93,3008,100,999999.9999999993,0.6810709225030713,199.10213945238888,1.0,0,0.7190322580645161,0.17521276467220193,0.06521701275201634
94,3040,100,999999.9999999993,0.6810709225030713,199.1458948562307,1.0,0,0.7190425531914894,0.17521276467220193,0.06521701275201634
95,3072,100,999999.9999999993,0.6810709225030713,199.15458705376273,1.0,0,0.7193684210526315,0.17521276467220193,0.06521701275201634
96,3104,100,999999.9999999993,0.6810709225030713,199.2406783757654,1.0,0,0.7192708333333333,0.17521276467220193,0.06521701275201634
97,3136,100,999999.9999999993,0.6810709225030713,199.2363971785133,1.0,0,0.7197938144329897,0.17521276467220193,0.06521701275201634
98,3168,100,999999.9999999993,0.6810709225030713,199.3485897295451,1.0,0,0.7197959183673469,0.17521276467220193,0.06521701275201634
99,3200,100,999999.9999999993,0.6810709225030713,199.35619148660732,1.0,0,0.7201010101010101,0.17521276467220193,0.06521701275201634
100,3232,100,999999.9999999993,0.6810709225030713,199.42976787372334,1.0,0,0.7199,0.17521276467220193,0.06521701275201634
101,3264,100,999999.9999999993,0.6810709225030713,199.39588970849275,1.0,0,0.7193069306930693,0.17521276467220193,0.06521701275201634
102,3296,100,999999.9999999993,0.6810709225030713,199.28970573358328,1.0,0,0.7194117647058823,0.17521276467220193,0.06521701275201634
103,3328,100,999999.9999999993,0.6810709225030713,199.32042336750507,1.0,0,0.7194174757281553,0.17521276467220193,0.06521701275201634
104,3360,100,999999.9999999993,0.6810709225030713,199.33560583506997,1.0,0,0.7198076923076923,0.17521276467220193,0.06521701275201634
105,3392,100,999999.9999999993,0.6810709225030713,199.42492030725592,1.0,0,0.7199047619047619,0.17521276467220193,0.06521701275201634
106,3424,100,999999.9999999993,0.6810709225030713,199.45629619830336,1.0,0,0.719622641509434,0.17521276467220193,0.06521701275201634
107,3456,100,999999.9999999993,0.6810709225030713,199.4171816546519,1.0,0,0.7198130841121495,0.17521276467220193,0.06521701275201634
108,3488,100,999999.9999999993,0.6810709225030713,199.47258919372484,1.0,0,0.7198148148148148,0.17521276467220193,0.06521701275201634
109,3520,100,999999.9999999993,0.6810709225030713,199.48107651516932,1.0,0,0.7199082568807339,0.17521276467220193,0.06521701275201634
110,3552,100,999999.9999999993,0.6810709225030713,199.50252169683318,1.0,0,0.7198181818181818,0.17521276467220193,0.06521701275201634
111,3584,100,999999.9999999993,0.6810709225030713,199.49541352683974,1.0,0,0.7191891891891892,0.17521276467220193,0.06521701275201634
112,3616,100,999999.9999999993,0.6810709225030713,199.39174570243037,1.0,0,0.7195535714285715,0.17521276467220193,0.06521701275201634
113,3648,100,999999.9999999993,0.6810709225030713,199.4755558575238,1.0,0,0.7193805309734513,0.17521276467220193,0.06521701275201634
114,3680,100,999999.9999999993,0.6810709225030713,199.44773989880932,1.0,0,0.7192982456140351,0.17521276467220193,0.06521701275201634
115,3712,100,999999.9999999993,0.6810709225030713,199.43731327545606,1.0,0,0.7188695652173913,0.17521276467220193,0.06521701275201634
116,3744,100,999999.9999999993,0.6810709225030713,199.35922227237972,1.0,0,0.7188793103448275,0.17521276467220193,0.06521701275201634
117,3776,100,999999.9999999993,0.6810709225030713,199.37651848078337,1.0,0,0.7186324786324786,0.17521276467220193,0.06521701275201634
118,3808,100,999999.9999999993,0.6810709225030713,199.34031066768176,1.0,0,0.7180508474576272,0.17521276467220193,0.06521701275201634
119,3840,100,999999.9999999993,0.6810709225030713,199.23529674438157,1.0,0,0.7178991596638655,0.17521276467220193,0.06521701275201634
120,3872,100,999999.9999999993,0.6810709225030713,199.21350641522437,1.0,0,0.7176666666666667,0.17521276467220193,0.06521701275201634
121,3904,100,999999.9999999993,0.6810709225030713,199.1761620114216,1.0,0,0.7171074380165289,0.17521276467220193,0.06521701275201634
122,3936,100,999999.9999999993,0.6810709225030713,199.07507571812445,1.0,0,0.7172131147540983,0.17521276467220193,0.06521701275201634
123,3968,100,999999.9999999993,0.6810709225030713,199.10178197773908,1.0,0,0.7177235772357724,0.17521276467220193,0.06521701275201634
124,4000,100,999999.9999999993,0.6810709225030713,199.21605401350337,1.0,0,0.7175806451612903,0.17521276467220193,0.06521701275201634
125,4032,100,999999.9999999993,0.6810709225030713,199.194693128256,1.0,0,0.71792,0.17521276467220193,0.06521701275201634
126,4064,100,999999.9999999993,0.6810709225030713,199.2711242377006,1.0,0,0.717936507936508,0.17521276467220193,0.06521701275201634
127,4096,100,999999.9999999993,0.6810709225030713,199.28819474488765,1.0,0,0.7182677165354331,0.17521276467220193,0.06521701275201634
128,4128,100,999999.9999999993,0.6810709225030713,199.3621198812697,1.0,0,0.718359375,0.17521276467220193,0.06521701275201634
129,4160,100,999999.9999999993,0.6810709225030713,199.38781012877652,1.0,0,0.7186046511627907,0.17521276467220193,0.06521701275201634
130,4192,100,999999.9999999993,0.6810709225030713,199.44616485876327,1.0,0,0.7184615384615385,0.17521276467220193,0.06521701275201634
131,4224,100,999999.9999999993,0.6810709225030713,199.42573005334296,1.0,0,0.7184732824427481,0.17521276467220193,0.06521701275201634
132,4256,100,999999.9999999993,0.6810709225030713,199.43943310899834,1.0,0,0.7184848484848485,0.17521276467220193,0.06521701275201634
133,4288,100,999999.9999999993,0.6810709225030713,199.45279047864588,1.0,0,0.7182706766917293,0.17521276467220193,0.06521701275201634
134,4320,100,999999.9999999993,0.6810709225030713,199.41631043670282,1.0,0,0.7182835820895522,0.17521276467220193,0.06521701275201634
135,4352,100,999999.9999999993,0.6810709225030713,199.42384977484954,1.0,0,0.7182962962962963,0.17521276467220193,0.06521701275201634
136,4384,100,999999.9999999993,0.6810709225030713,199.43538470829816,1.0,0,0.7184558823529412,0.17521276467220193,0.06521701275201634
137,4416,100,999999.9999999993,0.6810709225030713,199.48097676302586,1.0,0,0.7184671532846715,0.17521276467220193,0.06521701275201634
138,4448,100,999999.9999999993,0.6810709225030713,199.4899072163941,1.0,0,0.7185507246376811,0.17521276467220193,0.06521701275201634
139,4480,100,999999.9999999993,0.6810709225030713,199.50948069407835,1.0,0,0.7176258992805755,0.17521276467220193,0.06521701275201634
140,4512,100,999999.9999999993,0.6810709225030713,199.3362225670583,1.0,0,0.7177142857142857,0.17521276467220193,0.06521701275201634
141,4544,100,999999.9999999993,0.6810709225030713,199.35858892880174,1.0,0,0.7179432624113475,0.17521276467220193,0.06521701275201634
142,4576,100,999999.9999999993,0.6810709225030713,199.41248118217507,1.0,0,0.7178169014084507,0.17521276467220193,0.06521701275201634
143,4608,100,999999.9999999993,0.6810709225030713,199.39738282121615,1.0,0,0.7170629370629371,0.17521276467220193,0.06521701275201634
144,4640,100,999999.9999999993,0.6810709225030713,199.25542501975997,1.0,0,0.7170138888888888,0.17521276467220193,0.06521701275201634
145,4672,100,999999.9999999993,0.6810709225030713,199.2548977919518,1.0,0,0.7169655172413794,0.17521276467220193,0.06521701275201634
146,4704,100,999999.9999999993,0.6810709225030713,199.2557813578625,1.0,0,0.717054794520548,0.17521276467220193,0.06521701275201634
147,4736,100,999999.9999999993,0.6810709225030713,199.27828861639694,1.0,0,0.7172108843537415,0.17521276467220193,0.06521701275201634
148,4768,100,999999.9999999993,0.6810709225030713,199.31501199122343,1.0,0,0.7168918918918918,0.17521276467220193,0.06521701275201634
149,4800,100,999999.9999999993,0.6810709225030713,199.26015822647616,1.0,0,0.7169127516778524,0.17521276467220193,0.06521701275201634
150,4832,100,999999.9999999993,0.6810709225030713,199.2684799558408,1.0,0,0.7170666666666666,0.17521276467220193,0.06521701275201634
151,4864,100,999999.9999999993,0.6810709225030713,199.30614247602864,1.0,0,0.7170860927152318,0.17521276467220193,0.06521701275201634
152,4896,100,999999.9999999993,0.6810709225030713,199.31576796946408,1.0,0,0.7167763157894737,0.17521276467220193,0.06521701275201634
153,4928,100,999999.9999999993,0.6810709225030713,199.26173479201574,1.0,0,0.7164705882352941,0.17521276467220193,0.06521701275201634
154,4960,100,999999.9999999993,0.6810709225030713,199.2045317054391,1.0,0,0.7164285714285714,0.17521276467220193,0.06521701275201634
155,4992,100,999999.9999999993,0.6810709225030713,199.20100180324584,1.0,0,0.7161290322580646,0.17521276467220193,0.06521701275201634
156,5024,100,999999.9999999993,0.6810709225030713,199.14551830809052,1.0,0,0.7162179487179487,0.17521276467220193,0.06521701275201634
157,5056,100,999999.9999999993,0.6810709225030713,199.17061671927277,1.0,0,0.7160509554140128,0.17521276467220193,0.06521701275201634
158,5088,100,999999.9999999993,0.6810709225030713,199.14228773766837,1.0,0,0.7160759493670886,0.17521276467220193,0.06521701275201634
159,5120,100,999999.9999999993,0.6810709225030713,199.15181645393105,1.0,0,0.7157861635220126,0.17521276467220193,0.06521701275201634
160,5152,100,999999.9999999993,0.6810709225030713,199.09779411764706,1.0,0,0.71575,0.17521276467220193,0.06521701275201634
161,5184,100,999999.9999999993,0.6810709225030713,199.09563707438193,1.0,0,0.7157142857142857,0.17521276467220193,0.06521701275201634
162,5216,100,999999.9999999993,0.6810709225030713,199.0929313589716,1.0,0,0.7154938271604938,0.17521276467220193,0.06521701275201634
163,5248,100,999999.9999999993,0.6810709225030713,199.0557359683185,1.0,0,0.7151533742331289,0.17521276467220193,0.06521701275201634
164,5280,100,999999.9999999993,0.6810709225030713,198.9885801542236,1.0,0,0.7151219512195122,0.17521276467220193,0.06521701275201634
165,5312,100,999999.9999999993,0.6810709225030713,198.98815380314159,1.0,0,0.7153939393939394,0.17521276467220193,0.06521701275201634
166,5344,100,999999.9999999993,0.6810709225030713,199.0501072228273,1.0,0,0.7154819277108434,0.17521276467220193,0.06521701275201634
167,5376,100,999999.9999999993,0.6810709225030713,199.0749442138978,1.0,0,0.7152694610778443,0.17521276467220193,0.06521701275201634
168,5408,100,999999.9999999993,0.6810709225030713,199.03996186601148,1.0,0,0.7151785714285714,0.17521276467220193,0.06521701275201634
169,5440,100,999999.9999999993,0.6810709225030713,199.02817977982818,1.0,0,0.7156213017751479,0.17521276467220193,0.06521701275201634
170,5472,100,999999.9999999993,0.6810709225030713,199.11978668272278,1.0,0,0.7155882352941176,0.17521276467220193,0.06521701275201634
171,5504,100,999999.9999999993,0.6810709225030713,199.11882641366273,1.0,0,0.7154385964912281,0.17521276467220193,0.06521701275201634
172,5536,100,999999.9999999993,0.6810709225030713,199.09581395348835,1.0,0,0.7152906976744186,0.17521276467220193,0.06521701275201634
173,5568,100,999999.9999999993,0.6810709225030713,199.07134320640526,1.0,0,0.7157225433526011,0.17521276467220193,0.06521701275201634
174,5600,100,999999.9999999993,0.6810709225030713,199.15823843748782,1.0,0,0.7158045977011495,0.17521276467220193,0.06521701275201634
175,5632,100,999999.9999999993,0.6810709225030713,199.17865895425837,1.0,0,0.7162285714285714,0.17521276467220193,0.06521701275201634
176,5664,100,999999.9999999993,0.6810709225030713,199.27041962981392,1.0,0,0.7163068181818182,0.17521276467220193,0.06521701275201634
177,5696,100,999999.9999999993,0.6810709225030713,199.2882899560027,1.0,0,0.716045197740113,0.17521276467220193,0.06521701275201634
178,5728,100,999999.9999999993,0.6810709225030713,199.23739118663224,1.0,0,0.7159550561797753,0.17521276467220193,0.06521701275201634
179,5760,100,999999.9999999993,0.6810709225030713,199.22412274787774,1.0,0,0.7159217877094972,0.17521276467220193,0.06521701275201634
180,5792,100,999999.9999999993,0.6810709225030713,199.2234597747463,1.0,0,0.7158333333333333,0.17521276467220193,0.06521701275201634
181,5824,100,999999.9999999993,0.6810709225030713,199.21433048408718,1.0,0,0.715524861878453,0.17521276467220193,0.06521701275201634
182,5856,100,999999.9999999993,0.6810709225030713,199.15816893610233,1.0,0,0.7155494505494505,0.17521276467220193,0.06521701275201634
183,5888,100,999999.9999999993,0.6810709225030713,199.16462781288033,1.0,0,0.7156830601092896,0.17521276467220193,0.06521701275201634
184,5920,100,999999.9999999993,0.6810709225030713,199.19954714735897,1.0,0,0.7155434782608696,0.17521276467220193,0.06521701275201634
185,5952,100,999999.9999999993,0.6810709225030713,199.17590139290704,1.0,0,0.7156216216216216,0.17521276467220193,0.06521701275201634
186,5984,100,999999.9999999993,0.6810709225030713,199.19692461975595,1.0,0,0.7156989247311828,0.17521276467220193,0.06521701275201634
187,6016,100,999999.9999999993,0.6810709225030713,199.21911958072738,1.0,0,0.7158288770053476,0.17521276467220193,0.06521701275201634
188,6048,100,999999.9999999993,0.6810709225030713,199.24844251941354,1.0,0,0.7155851063829787,0.17521276467220193,0.06521701275201634
189,6080,100,999999.9999999993,0.6810709225030713,199.20347975639964,1.0,0,0.7157671957671957,0.17521276467220193,0.06521701275201634
190,6112,100,999999.9999999993,0.6810709225030713,199.2433971526755,1.0,0,0.7158947368421053,0.17521276467220193,0.06521701275201634
191,6144,100,999999.9999999993,0.6810709225030713,199.27310905103758,1.0,0,0.7157068062827225,0.17521276467220193,0.06521701275201634
192,6176,100,999999.9999999993,0.6810709225030713,199.24078879892036,1.0,0,0.7156770833333334,0.17521276467220193,0.06521701275201634
193,6208,100,999999.9999999993,0.6810709225030713,199.2406649353772,1.0,0,0.7153367875647668,0.17521276467220193,0.06521701275201634
194,6240,100,999999.9999999993,0.6810709225030713,199.1773404077775,1.0,0,0.7152577319587629,0.17521276467220193,0.06521701275201634
195,6272,100,999999.9999999993,0.6810709225030713,199.16403387183172,1.0,0,0.715076923076923,0.17521276467220193,0.06521701275201634
196,6304,100,999999.9999999993,0.6810709225030713,199.1338818249813,1.0,0,0.7152551020408163,0.17521276467220193,0.06521701275201634
197,6336,100,999999.9999999993,0.6810709225030713,199.17226062604416,1.0,0,0.7149746192893401,0.17521276467220193,0.06521701275201634
198,6368,100,999999.9999999993,0.6810709225030713,199.11924839727578,1.0,0,0.715,0.17521276467220193,0.06521701275201634
199,6400,100,999999.9999999993,0.6810709225030713,199.1281018312378,1.0,0,0.7147738693467337,0.17521276467220193,0.06521701275201634
200,6432,100,999999.9999999993,0.6810709225030713,199.08285492147414,1.0,0,0.71435,0.17521276467220193,0.06521701275201634
201,6464,100,999999.9999999993,0.6810709225030713,199.00280602249467,1.0,0,0.7142786069651741,0.17521276467220193,0.06521701275201634
202,6496,100,999999.9999999993,0.6810709225030713,198.99137859282465,1.0,0,0.7143069306930693,0.17521276467220193,0.06521701275201634
203,6528,100,999999.9999999993,0.6810709225030713,199.0029855522457,1.0,0,0.7138916256157636,0.17521276467220193,0.06521701275201634
204,6560,100,999999.9999999993,0.6810709225030713,198.9253287654443,1.0,0,0.7136764705882352,0.17521276467220193,0.06521701275201634
205,6592,100,999999.9999999993,0.6810709225030713,198.88745406707594,1.0,0,0.7133170731707317,0.17521276467220193,0.06521701275201634
206,6624,100,999999.9999999993,0.6810709225030713,198.8172877981849,1.0,0,0.7134466019417476,0.17521276467220193,0.06521701275201634
207,6656,100,999999.9999999993,0.6810709225030713,198.84820435762583,1.0,0,0.7134782608695652,0.17521276467220193,0.06521701275201634
208,6688,100,999999.9999999993,0.6810709225030713,198.86111830072133,1.0,0,0.7138461538461538,0.17521276467220193,0.06521701275201634
209,6720,100,999999.9999999993,0.6810709225030713,198.93580441382045,1.0,0,0.7137799043062201,0.17521276467220193,0.06521701275201634
210,6752,100,999999.9999999993,0.6810709225030713,198.923353859393,1.0,0,0.7137142857142857,0.17521276467220193,0.06521701275201634
211,6784,100,999999.9999999993,0.6810709225030713,198.91535557600437,1.0,0,0.7137914691943128,0.17521276467220193,0.06521701275201634
212,6816,100,999999.9999999993,0.6810709225030713,198.93432605656224,1.0,0,0.7136792452830188,0.17521276467220193,0.06521701275201634
213,6848,100,999999.9999999993,0.6810709225030713,198.916085520474,1.0,0,0.7136619718309859,0.17521276467220193,0.06521701275201634
214,6880,100,999999.9999999993,0.6810709225030713,198.91347987169408,1.0,0,0.7136915887850467,0.17521276467220193,0.06521701275201634
