epoch,height,active_validators,total_stake,gini_coefficient,avg_synergy_score,finality_rate,slashing_events,governance_participation,cartel_control,byzantine_stake_ratio
0,32,100,999999.9999999993,0.6810709225030713,43.14838709677419,1.0,0,0.71,0.0,0.08409445251690138
1,64,100,999999.9999999993,0.6810709225030713,185.168253968254,1.0,0,1.4,0.0,0.08409445251690138
2,96,100,999999.9999999993,0.6810709225030713,183.28421052631583,1.0,0,1.04,0.0,0.08409445251690138
3,128,100,999999.9999999993,0.6810709225030713,182.0115485564305,1.0,0,0.9333333333333333,0.0,0.08409445251690138
4,160,100,999999.9999999993,0.6810709225030713,183.3660377358491,1.0,0,0.8825,0.0,0.08409445251690138
5,192,100,999999.9999999993,0.6810709225030713,184.56753926701575,1.0,0,0.844,0.0,0.08409445251690138
6,224,100,999999.9999999993,0.6810709225030713,184.0281016442451,1.0,0,0.8316666666666667,0.0,0.08409445251690138
7,256,100,999999.9999999993,0.6810709225030713,185.95338935574233,1.0,0,0.8085714285714286,0.0,0.08409445251690138
8,288,100,999999.9999999993,0.6810709225030713,184.87421602787458,1.0,0,0.79,0.0,0.08409445251690138
9,320,100,999999.9999999993,0.6810709225030713,183.83127830024384,1.0,0,0.7877777777777778,0.0,0.08409445251690138
10,352,100,999999.9999999993,0.6810709225030713,185.1994301994302,1.0,0,0.784,0.0,0.08409445251690138
11,384,100,999999.9999999993,0.6810709225030713,185.9240446237836,1.0,0,0.77,0.0,0.08409445251690138
12,416,100,999999.9999999993,0.6810709225030713,184.56618473895588,1.0,0,0.7716666666666666,0.0,0.08409445251690138
13,448,100,999999.9999999993,0.6810709225030713,185.84945792462574,1.0,0,0.7653846153846153,0.0,0.08409445251690138
14,480,100,999999.9999999993,0.6810709225030713,185.4990158067403,1.0,0,0.7614285714285715,0.0,0.08409445251690138
15,512,100,999999.9999999993,0.6810709225030713,185.503979125897,1.0,0,0.754,0.0,0.08409445251690138
16,544,100,999999.9999999993,0.6810709225030713,184.75326887661143,1.0,0,0.74875,0.0,0.08409445251690138
17,576,100,999999.9999999993,0.6810709225030713,184.3143938618926,1.0,0,0.7458823529411764,0.0,0.08409445251690138
18,608,100,999999.9999999993,0.6810709225030713,184.26088229910303,1.0,0,0.7411111111111112,0.0,0.08409445251690138
19,640,100,999999.9999999993,0.6810709225030713,183.79069269417673,1.0,0,0.7394736842105263,0.0,0.08409445251690138
20,672,100,999999.9999999993,0.6810709225030713,183.87108792846496,1.0,0,0.7355,0.0,0.08409445251690138
21,704,100,999999.9999999993,0.6810709225030713,183.4847117794487,1.0,0,0.7323809523809524,0.0,0.08409445251690138
22,736,100,999999.9999999993,0.6810709225030713,183.21518862090295,1.0,0,0.7363636363636363,0.0,0.08409445251690138
23,768,100,999999.9999999993,0.6810709225030713,184.26565387449693,1.0,0,0.7365217391304347,0.0,0.08409445251690138
24,800,100,999999.9999999993,0.6810709225030713,184.56141009595328,1.0,0,0.7366666666666667,0.0,0.08409445251690138
25,832,100,999999.9999999993,0.6810709225030713,184.83638989169677,1.0,0,0.7368,0.0,0.08409445251690138
26,864,100,999999.9999999993,0.6810709225030713,185.0906854443355,1.0,0,0.7338461538461538,0.0,0.08409445251690138
27,896,100,999999.9999999993,0.6810709225030713,184.72908752327746,1.0,0,0.7337037037037037,0.0,0.08409445251690138
28,928,100,999999.9999999993,0.6810709225030713,184.8971952535059,1.0,0,0.7346428571428572,0.0,0.08409445251690138
29,960,100,999999.9999999993,0.6810709225030713,185.2572723023265,1.0,0,0.7358620689655172,0.0,0.08409445251690138
30,992,100,999999.9999999993,0.6810709225030713,185.65597040026907,1.0,0,0.734,0.0,0.08409445251690138
31,1024,100,999999.9999999993,0.6810709225030713,185.44555229716522,1.0,0,0.7335483870967742,0.0,0.08409445251690138
32,1056,100,999999.9999999993,0.6810709225030713,185.51950236966826,1.0,0,0.7340625,0.0,0.08409445251690138
33,1088,100,999999.9999999993,0.6810709225030713,185.7586685623484,1.0,0,0.730909090909091,0.0,0.08409445251690138
34,1120,100,999999.9999999993,0.6810709225030713,185.27752720391106,1.0,0,0.7285294117647059,0.0,0.08409445251690138
35,1152,100,999999.9999999993,0.6810709225030713,184.94720119151054,1.0,0,0.7285714285714285,0.0,0.08409445251690138
36,1184,100,999999.9999999993,0.6810709225030713,185.06210200056358,1.0,0,0.7291666666666666,0.0,0.08409445251690138
37,1216,100,999999.9999999993,0.6810709225030713,185.28975197419643,1.0,0,0.7278378378378378,0.0,0.08409445251690138
38,1248,100,999999.9999999993,0.6810709225030713,185.13924787912046,1.0,0,0.7278947368421053,0.0,0.08409445251690138
39,1280,100,999999.9999999993,0.6810709225030713,185.25100138329228,1.0,0,0.7264102564102564,0.0,0.08409445251690138
40,1312,100,999999.9999999993,0.6810709225030713,185.0538138825325,1.0,0,0.72625,0.0,0.08409445251690138
41,1344,100,999999.9999999993,0.6810709225030713,185.11342280660335,1.0,0,0.7251219512195122,0.0,0.08409445251690138
42,1376,100,999999.9999999993,0.6810709225030713,184.9840831168831,1.0,0,0.7247619047619047,0.0,0.08409445251690138
43,1408,100,999999.9999999993,0.6810709225030713,184.9943306722203,1.0,0,0.7239534883720931,0.0,0.08409445251690138
44,1440,100,999999.9999999993,0.6810709225030713,184.9123697011814,1.0,0,0.7240909090909091,0.0,0.08409445251690138
45,1472,100,999999.9999999993,0.6810709225030713,185.01101291638338,1.0,0,0.7237777777777777,0.0,0.08409445251690138
46,1504,100,999999.9999999993,0.6810709225030713,185.02213543926638,1.0,0,0.7217391304347827,0.0,0.08409445251690138
47,1536,100,999999.9999999993,0.6810709225030713,184.69131887171667,1.0,0,0.7217021276595744,0.0,0.08409445251690138
48,1568,100,999999.9999999993,0.6810709225030713,184.74647947245268,1.0,0,0.7210416666666667,0.0,0.08409445251690138
49,1600,100,999999.9999999993,0.6810709225030713,184.6806907378336,1.0,0,0.720204081632653,0.0,0.08409445251690138
50,1632,100,999999.9999999993,0.6810709225030713,184.57630901287558,1.0,0,0.7198,0.0,0.08409445251690138
51,1664,100,999999.9999999993,0.6810709225030713,184.5549337955267,1.0,0,0.7198039215686275,0.0,0.08409445251690138
52,1696,100,999999.9999999993,0.6810709225030713,184.61390061266164,1.0,0,0.7198076923076923,0.0,0.08409445251690138
53,1728,100,999999.9999999993,0.6810709225030713,184.66415968360448,1.0,0,0.72,0.0,0.08409445251690138
54,1760,100,999999.9999999993,0.6810709225030713,184.75505021792685,1.0,0,0.7190740740740741,0.0,0.08409445251690138
55,1792,100,999999.9999999993,0.6810709225030713,184.62132886655502,1.0,0,0.7196363636363636,0.0,0.08409445251690138
56,1824,100,999999.9999999993,0.6810709225030713,184.772611864274,1.0,0,0.7185714285714285,0.0,0.08409445251690138
57,1856,100,999999.9999999993,0.6810709225030713,184.6081846124746,1.0,0,0.718421052631579,0.0,0.08409445251690138
58,1888,100,999999.9999999993,0.6810709225030713,184.62353672130553,1.0,0,0.7177586206896551,0.0,0.08409445251690138
59,1920,100,999999.9999999993,0.6810709225030713,184.5358405242844,1.0,0,0.717457627118644,0.0,0.08409445251690138
60,1952,100,999999.9999999993,0.6810709225030713,184.51629933367505,1.0,0,0.7171666666666666,0.0,0.08409445251690138
61,1984,100,999999.9999999993,0.6810709225030713,184.49921380918136,1.0,0,0.7178688524590164,0.0,0.08409445251690138
62,2016,100,999999.9999999993,0.6810709225030713,184.67622828784127,1.0,0,0.7179032258064516,0.0,0.08409445251690138
63,2048,100,999999.9999999993,0.6810709225030713,184.72474313939875,1.0,0,0.7180952380952381,0.0,0.08409445251690138
64,2080,100,999999.9999999993,0.6810709225030713,184.79914622414626,1.0,0,0.71859375,0.0,0.08409445251690138
65,2112,100,999999.9999999993,0.6810709225030713,184.9322304412783,1.0,0,0.7183076923076923,0.0,0.08409445251690138
66,2144,100,999999.9999999993,0.6810709225030713,184.91107340318723,1.0,0,0.7183333333333334,0.0,0.08409445251690138
67,2176,100,999999.9999999993,0.6810709225030713,184.94785932406933,1.0,0,0.7177611940298507,0.0,0.08409445251690138
68,2208,100,999999.9999999993,0.6810709225030713,184.86392227937847,1.0,0,0.7183823529411765,0.0,0.08409445251690138
69,2240,100,999999.9999999993,0.6810709225030713,185.0176955291894,1.0,0,0.7169565217391304,0.0,0.08409445251690138
70,2272,100,999999.9999999993,0.6810709225030713,184.76443354091975,1.0,0,0.717,0.0,0.08409445251690138
71,2304,100,999999.9999999993,0.6810709225030713,184.79964773443086,1.0,0,0.7167605633802817,0.0,0.08409445251690138
72,2336,100,999999.9999999993,0.6810709225030713,184.78295265286704,1.0,0,0.71625,0.0,0.08409445251690138
73,2368,100,999999.9999999993,0.6810709225030713,184.70786557170223,1.0,0,0.7164383561643836,0.0,0.08409445251690138
74,2400,100,999999.9999999993,0.6810709225030713,184.77211000078864,1.0,0,0.7166216216216216,0.0,0.08409445251690138
75,2432,100,999999.9999999993,0.6810709225030713,184.83628685040455,1.0,0,0.7168,0.0,0.08409445251690138
76,2464,100,999999.9999999993,0.6810709225030713,184.89455306964118,1.0,0,0.7161842105263158,0.0,0.08409445251690138
77,2496,100,999999.9999999993,0.6810709225030713,184.7935372042787,1.0,0,0.7157142857142857,0.0,0.08409445251690138
78,2528,100,999999.9999999993,0.6810709225030713,184.72043468996378,1.0,0,0.7167948717948718,0.0,0.08409445251690138
79,2560,100,999999.9999999993,0.6810709225030713,184.95891888148554,1.0,0,0.7167088607594937,0.0,0.08409445251690138
80,2592,100,999999.9999999993,0.6810709225030713,184.965052103435,1.0,0,0.716125,0.0,0.08409445251690138
81,2624,100,999999.9999999993,0.6810709225030713,184.8730310689391,1.0,0,0.7158024691358025,0.0,0.08409445251690138
82,2656,100,999999.9999999993,0.6810709225030713,184.8329392310873,1.0,0,0.7153658536585366,0.0,0.08409445251690138
83,2688,100,999999.9999999993,0.6810709225030713,184.76897332538192,1.0,0,0.7159036144578313,0.0,0.08409445251690138
84,2720,100,999999.9999999993,0.6810709225030713,184.89524159792646,1.0,0,0.7155952380952381,0.0,0.08409445251690138
85,2752,100,999999.9999999993,0.6810709225030713,184.85674086428466,1.0,0,0.7156470588235294,0.0,0.08409445251690138
