id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0071,1164.6498412737972,202.41798512714675,39,3160,78,0,adaptive,True,203.42958889501807,0.7558600640462262
val_0072,27.06374617738936,200.17489192074308,23,3177,79,0,honest,True,200.44128698054357,0.6464685280712149
val_0073,15258.278900040013,211.9740855708338,37,2524,85,0,opportunistic,True,211.62159146141076,0.3485764614054839
val_0074,9264.898137549326,209.3733868918128,36,3164,80,0,honest,True,208.8432298429981,0.39422089070314215
val_0075,10156.606338882428,208.95811176362616,29,2526,85,0,opportunistic,True,208.56929273845037,0.2735988636129119
val_0076,12247.754980061589,199.0025623536907,23,3177,75,0,honest,True,199.86960342306645,0.6433653832126078
val_0077,385.08302975169426,83.05784469339268,13,1008,34,0,byzantine,True,83.77023796396772,0.6288219523966657
val_0078,2519.997512221559,38.27621097769579,8,1609,8,0,lazy,True,38.430854938508624,0.11520632011605034
val_0079,626.1279642588223,45.5744634243766,12,1566,12,0,lazy,True,45.79448840207895,0.20280852609111755
val_0080,20231.52332960269,206.91168473734976,29,3171,78,0,honest,True,208.60864880942387,1.3319899668393747
val_0081,6711.743805372898,208.91480099514106,41,3159,81,0,honest,True,209.23752605488153,0.7069133832091018
val_0082,2247.8937591670183,190.74257448056304,39,3161,73,0,honest,True,190.15271559149537,0.5119218064749247
val_0083,327.4717788191386,194.4753071696317,24,2539,80,0,opportunistic,True,195.45193957696435,0.6957051740556678
val_0084,2062.6700207761,195.47870029870424,28,3171,76,0,adaptive,True,194.98947097174658,0.41926712837269847
val_0085,2193.813382861102,209.79761085966322,29,3171,83,0,honest,True,209.38938783477988,0.3337288065480029
val_0086,10182.404216578396,203.11710742661955,31,3169,78,0,honest,True,203.4029038727145,0.6659447166561133
val_0087,7077.33778083014,44.589691794502315,9,1634,10,0,lazy,True,44.77702019434721,0.13198875098965707
val_0088,24029.41432358156,214.04130652658833,25,3175,81,0,honest,True,213.57539009500036,0.3681524218111879
val_0089,3887.0335754033954,215.30304914776252,36,3164,85,0,honest,True,215.0489917305982,0.38052657262403455
val_0090,648.5199956077901,207.61271600800626,31,2540,85,0,opportunistic,True,207.2562151537977,0.347826454149388
val_0091,9510.242140892538,224.6203241496084,27,3173,89,0,honest,True,224.3239809610294,0.20188349970481187
val_0092,11671.76693230951,222.00720586196996,32,3168,87,0,honest,True,221.77224828201423,0.21058919515471256
val_0093,5356.263041175726,209.94267004070517,37,3163,82,0,honest,True,211.56592431014178,1.3528438071243458
val_0094,12230.485606773122,209.43970119721845,44,3156,79,0,honest,True,208.95600077917683,0.4251771465766785
val_0095,4203.266283299087,199.93770608262952,24,3176,78,0,honest,True,199.48646316580806,0.3858665513893706
val_0096,4664.365603511014,198.96799726050446,31,2528,81,0,opportunistic,True,199.42639876270368,0.8629984345395081
val_0097,3296.245730551757,192.0567656169213,29,3171,74,0,honest,True,191.45558745082792,0.5017220034135786
val_0098,126.69250961226385,190.90147949578525,30,3170,74,0,honest,True,190.37110234753658,0.45441536662119775
val_0099,578.6994145010945,40.31471284684533,2,1571,10,0,lazy,True,40.5367908432637,0.37423443671937545
