id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0066,779.8410338832417,18.76592026126051,40,7923,40,0,lazy,True,18.785548864112194,0.016241497381179814
val_0067,14237.37258262064,114.40101964983874,185,15815,411,0,honest,True,114.50585115353437,0.07223962728266271
val_0068,387.89042285893396,97.43596531210422,175,12654,396,0,opportunistic,True,97.39057704321866,0.04557113661895279
val_0069,124275.65676723995,190.47434966862815,313,15687,400,0,honest,True,190.57168300967362,0.06781770413950736
val_0070,12303.520619987423,112.59940700467544,162,15838,411,0,honest,True,112.69878338929924,0.07659769226818308
val_0071,1164.6498412737972,100.84832308791863,149,15851,392,0,adaptive,True,100.81458151314186,0.039778218814680875
val_0072,27.06374617738936,37.76148639691655,52,4824,155,0,byzantine,True,37.62088545433196,0.11171045604046775
val_0073,15258.278900040013,108.90599492625152,183,12622,401,0,opportunistic,True,108.8672302410906,0.03314782692581686
val_0074,9264.898137549326,41.725266456685645,69,4737,143,0,byzantine,True,41.79212506050009,0.053823915635298376
val_0075,10156.606338882428,105.15067434752649,169,12775,400,0,opportunistic,True,105.1140358141491,0.03178312598763115
val_0076,12247.754980061589,110.34682339136099,179,15821,398,0,honest,True,110.43102615353287,0.06637086328492044
val_0077,385.08302975169426,117.71814865773474,189,12069,500,0,cartel_member,True,117.71122345916794,0.007017986859970417
val_0078,2519.997512221559,22.40470213020238,49,8006,50,0,lazy,True,22.291583580219964,0.08112763182262128
val_0079,626.1279642588223,20.668579519204894,28,8049,49,0,lazy,True,20.561969832962085,0.07588761492151365
val_0080,20231.52332960269,131.80691913402208,218,11935,500,0,cartel_member,True,131.81230385223213,0.0032940534402390955
val_0081,6711.743805372898,104.8796598594222,180,15820,391,0,honest,True,104.97520988873812,0.06719040866360901
val_0082,2247.8937591670183,103.25691491138319,171,15829,398,0,honest,True,103.20937433699832,0.04191445859952629
val_0083,327.4717788191386,99.15102658489955,165,12718,405,0,opportunistic,True,99.11942889065298,0.039959627154982996
val_0084,2062.6700207761,103.10139495460392,151,15848,400,0,adaptive,True,103.05635173293682,0.04095547676676351
val_0085,2193.813382861102,102.95115362735216,165,15835,397,0,honest,True,102.90370982675314,0.03663887037433131
val_0086,10182.404216578396,42.225011805199316,54,4773,142,0,byzantine,True,42.28600062429245,0.052532227878738444
val_0087,7077.33778083014,24.32368121146558,43,8012,44,0,lazy,True,24.3317200054057,0.016266570534331535
val_0088,24029.41432358156,117.90488875710162,189,15811,395,0,honest,True,118.07494547501751,0.1327623385207755
val_0089,3887.0335754033954,120.20451622732767,197,12017,500,0,cartel_member,True,120.20871489606972,0.004779617508740987
val_0090,648.5199956077901,99.75281045539023,172,12629,407,0,opportunistic,True,99.7816661132851,0.06952742011084008
val_0091,9510.242140892538,110.33331609145418,170,15830,409,0,honest,True,110.29964442531359,0.02944686359984218
val_0092,11671.76693230951,108.91701448814275,159,15841,395,0,honest,True,109.01357175092716,0.0678301402324173
val_0093,5356.263041175726,105.91232993417835,178,15822,400,0,honest,True,106.0045940188491,0.06452503184852817
val_0094,12230.485606773122,111.72840159355042,196,15804,405,0,honest,True,111.69913392537347,0.03864691038608492
val_0095,4203.266283299087,106.41592033409769,152,15848,409,0,honest,True,106.38161949530007,0.029790025081187617
val_0096,4664.365603511014,100.22323504712996,160,12640,396,0,opportunistic,True,100.3187828789033,0.0771642164450449
val_0097,3296.245730551757,101.64220518795878,176,15824,386,0,honest,True,101.72954544955947,0.0627393237564555
val_0098,126.69250961226385,98.87856904433625,181,15819,384,0,honest,True,98.97110680827745,0.06564710520631836
val_0099,578.6994145010945,23.93054790724749,46,7940,65,0,lazy,True,23.95735488160411,0.02134208287217449
