epoch,height,active_validators,total_stake,gini_coefficient,avg_synergy_score,finality_rate,slashing_events,governance_participation,cartel_control,byzantine_stake_ratio
0,32,100,999999.9999999993,0.6810709225030713,25.187096774193552,1.0,0,0.67,0.17521276467220193,0.06521701275201634
1,64,100,999999.9999999993,0.6810709225030713,92.23174603174604,1.0,0,1.35,0.17521276467220193,0.06521701275201634
2,96,100,999999.9999999993,0.6810709225030713,92.7442105263158,1.0,0,0.985,0.17521276467220193,0.06521701275201634
3,128,100,999999.9999999993,0.6810709225030713,90.91391076115484,1.0,0,0.8666666666666667,0.17521276467220193,0.06521701275201634
4,160,100,999999.9999999993,0.6810709225030713,90.27798742138366,1.0,0,0.8225,0.17521276467220193,0.06521701275201634
5,192,100,999999.9999999993,0.6810709225030713,91.0649214659686,1.0,0,0.792,0.17521276467220193,0.06521701275201634
6,224,100,999999.9999999993,0.6810709225030713,91.26457399103137,1.0,0,0.7816666666666666,0.17521276467220193,0.06521701275201634
7,256,100,999999.9999999993,0.6810709225030713,92.23921568627453,1.0,0,0.7714285714285715,0.17521276467220193,0.06521701275201634
8,288,100,999999.9999999993,0.6810709225030713,92.73484320557492,1.0,0,0.77375,0.17521276467220193,0.06521701275201634
9,320,100,999999.9999999993,0.6810709225030713,94.01602229188437,1.0,0,0.7666666666666667,0.17521276467220193,0.06521701275201634
10,352,100,999999.9999999993,0.6810709225030713,94.25014245014243,1.0,0,0.75,0.17521276467220193,0.06521701275201634
11,384,100,999999.9999999993,0.6810709225030713,93.44239259435082,1.0,0,0.7454545454545455,0.17521276467220193,0.06521701275201634
12,416,100,999999.9999999993,0.6810709225030713,93.58971887550206,1.0,0,0.7425,0.17521276467220193,0.06521701275201634
13,448,100,999999.9999999993,0.6810709225030713,93.80647048700739,1.0,0,0.7353846153846154,0.17521276467220193,0.06521701275201634
14,480,100,999999.9999999993,0.6810709225030713,93.56880405606918,1.0,0,0.7328571428571429,0.17521276467220193,0.06521701275201634
15,512,100,999999.9999999993,0.6810709225030713,93.69158512720158,1.0,0,0.732,0.17521276467220193,0.06521701275201634
16,544,100,999999.9999999993,0.6810709225030713,93.89903314917126,1.0,0,0.731875,0.17521276467220193,0.06521701275201634
17,576,100,999999.9999999993,0.6810709225030713,94.16270076726343,1.0,0,0.7294117647058823,0.17521276467220193,0.06521701275201634
18,608,100,999999.9999999993,0.6810709225030713,94.1758740618708,1.0,0,0.7272222222222222,0.17521276467220193,0.06521701275201634
19,640,100,999999.9999999993,0.6810709225030713,94.18519067622108,1.0,0,0.7263157894736842,0.17521276467220193,0.06521701275201634
20,672,100,999999.9999999993,0.6810709225030713,94.28405365126677,1.0,0,0.7245,0.17521276467220193,0.06521701275201634
21,704,100,999999.9999999993,0.6810709225030713,94.29615931721194,1.0,0,0.7257142857142858,0.17521276467220193,0.06521701275201634
22,736,100,999999.9999999993,0.6810709225030713,94.57340754483616,1.0,0,0.725,0.17521276467220193,0.06521701275201634
23,768,100,999999.9999999993,0.6810709225030713,94.66047276231508,1.0,0,0.7247826086956521,0.17521276467220193,0.06521701275201634
