id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0021,770.8652859027587,199.02046270009734,46,3154,77,0,honest,True,200.53638991689252,1.1913839794960368
val_0022,1895.5021719602332,205.7562059155072,48,3152,80,0,honest,True,205.12869792709975,0.4253641477820012
val_0023,2601.556683255056,209.81658283991854,46,3151,82,0,adaptive,True,209.41168186874455,0.38476268113223755
val_0024,3664.2042020439517,48.33543839237374,9,1558,13,0,lazy,True,48.6731581097549,0.25488674637346515
val_0025,13083.213196954575,75.56821099162032,14,961,28,0,byzantine,True,76.1000788000192,0.5280457650348241
val_0026,1171.4181202198238,47.86301802399987,12,1570,13,0,lazy,True,48.2001543615787,0.26104324776425314
val_0027,4524.206314609849,206.24550741503566,43,3157,80,0,honest,True,205.87295407696953,0.33004755493173843
val_0028,5993.7901115356635,196.8484269649541,43,2529,79,0,opportunistic,True,196.4827384045846,0.37136252618905635
val_0029,235.75413163351325,219.90861887568946,54,3146,87,0,honest,True,219.7127837587754,0.18940551933792135
val_0030,6333.757541154109,208.6522656401467,40,3160,81,0,honest,True,209.6930167915316,0.7187785402132425
val_0031,971.3520315820557,80.6596419697531,19,898,33,0,byzantine,True,81.41564618751859,0.6076874995640008
val_0032,335.609796241172,88.6110723531095,13,969,37,0,byzantine,True,87.36130538550204,1.020996583778578
val_0033,45812.47741797522,101.07489023031275,17,955,34,0,byzantine,True,101.68267527242013,0.5858826454758023
val_0034,61908.06307969134,101.80566288975822,22,932,31,0,byzantine,True,102.57562677150679,0.6161434020897133
val_0035,14699.920871267355,71.8371893719032,14,934,27,0,byzantine,True,72.46344046066699,0.5094585383890488
val_0036,2005.3106046074906,216.11372652248937,50,3149,84,0,adaptive,True,215.83560618147328,0.2682188384668513
val_0037,518.9664778591923,61.00180887598883,16,986,24,0,byzantine,True,61.50628653684064,0.4297173558636409
val_0038,8463.047092778665,198.32424776151473,46,2529,79,0,opportunistic,True,197.51045909229532,0.44344397286525583
val_0039,3455.0495778608256,210.87086366154927,52,3148,82,0,honest,True,210.35375138783067,0.499515499168905
val_0040,663.2967471157306,202.45514320524615,41,3159,79,0,honest,True,202.79970942887837,0.7079622494685772
val_0041,4224.272597855164,201.52239749506384,38,3162,77,0,honest,True,201.00144708606743,0.4681997662528384
val_0042,172.72069858789268,212.0276558703136,56,3144,83,0,honest,True,213.0659089535423,0.7057697413910753
val_0043,28937.00563598763,222.30090691097283,45,3155,83,0,honest,True,221.88086859568256,0.3398483650449489
val_0044,1616.910819029436,208.22759469846767,53,3147,81,0,honest,True,207.91954439050667,0.39457105051838387
val_0045,7778.769586809818,78.7362281085764,24,961,30,0,byzantine,True,79.3456575542397,0.49138343916768307
val_0046,2069.2900324486786,74.51325402716381,8,967,31,0,byzantine,True,73.05238478406298,1.1586944119071467
val_0047,4619.971378075794,69.96105386256657,16,925,27,0,byzantine,True,69.14082272070601,0.6617307870031103
val_0048,5083.26233405476,206.6943055750685,45,3155,80,0,honest,True,206.32530882455166,0.32809908564577733
val_0049,1068.2168291154167,195.43122985834637,31,3169,76,0,honest,True,195.50664474989009,0.5794430793953363
val_0050,67782.57303636374,235.93171897193423,64,3135,80,0,adaptive,True,235.51076125847604,0.40629898862761854
val_0051,12471.164179267422,69.06260739406105,12,965,25,0,byzantine,True,69.55394805496867,0.47244667314664757
val_0052,40164.25185341503,227.80673895627393,54,3146,82,0,honest,True,227.3296791993563,0.32370745035334014
val_0053,25524.75884151291,99.4667239982465,19,971,37,0,byzantine,True,98.99285832531704,0.5284942094436313
val_0054,6114.578494639113,189.0323125035927,28,3172,72,0,honest,True,189.85032860289255,0.6477434413780615
val_0055,32723.568470763188,225.27920322800145,58,3142,83,0,honest,True,224.911827395409,0.34846868986663954
val_0056,466.26396544134974,74.38440153385132,16,928,30,0,byzantine,True,72.97796967043547,1.1456394144139366
val_0057,1145.4183619313342,75.29389063746461,21,929,30,0,byzantine,True,75.16308029175471,0.5695448335678431
val_0058,229.3018564130142,205.314481938562,50,3150,80,0,honest,True,205.63283590020686,0.6654007749747719
val_0059,2195.1950100252266,77.32157232032225,17,936,31,0,byzantine,True,77.91402660767662,0.5357347962563672
val_0060,2841.501474569279,222.74654084843039,52,3148,88,0,honest,True,222.54875401718164,0.20145964471634703
val_0061,1719.363303471393,210.9585770446099,41,3159,83,0,honest,True,210.64982011455083,0.27620837378159546
val_0062,16410.408195928823,215.15516868361985,44,3156,82,0,honest,True,214.80495038625992,0.3314464752033353
val_0063,2502.5304585326503,60.657752916921204,11,946,23,0,byzantine,True,59.00904104878214,1.3198031920503213
val_0064,1799.4973783618814,60.635705320608956,13,1593,20,0,lazy,True,60.2828388743699,0.7401212300902976
val_0065,5010.586108149574,213.17596811015997,49,3151,83,0,honest,True,212.88143753029783,0.26844829484032834
val_0066,779.8410338832417,33.22729370903486,9,1574,6,0,lazy,True,33.23845146312301,0.08381341795347483
val_0067,14237.37258262064,66.09163307477921,14,974,23,0,byzantine,True,66.59407884272497,0.46024240491182616
val_0068,387.89042285893396,201.36583489824216,46,2546,81,0,opportunistic,True,201.0139250394196,0.35029767820329644
val_0069,124275.65676723995,252.94164353549138,68,3132,78,0,honest,True,252.6519788780867,0.3937933242765353
val_0070,12303.520619987423,218.45232462088597,52,3148,83,0,honest,True,219.665101626456,0.8805945636208046
val_0071,1164.6498412737972,211.59935667630984,49,3148,83,0,adaptive,True,211.15979369117863,0.36907812560224557
val_0072,27.06374617738936,65.75271332390517,13,927,26,0,byzantine,True,66.21338570781678,0.48724743290785083
