id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0024,3664.2042020439517,55.74627890362469,28,7917,49,0,lazy,True,55.28203633174564,0.3208592915967672
val_0025,13083.213196954575,355.0809943773202,173,15827,397,0,honest,True,354.91245558982405,0.14164943909031585
val_0026,1171.4181202198238,54.07870748939068,20,7934,48,0,lazy,True,54.158638980848984,0.06599915827139899
val_0027,4524.206314609849,349.88909398158387,160,15840,395,0,honest,True,350.0367111863328,0.33214913652050054
val_0028,5993.7901115356635,349.8105052914468,193,12667,401,0,opportunistic,True,349.67208398386776,0.15778815221058837
val_0029,235.75413163351325,353.61469022220894,172,15828,400,0,honest,True,353.4450461455716,0.14506370074439456
val_0030,6333.757541154109,355.78161234013356,192,15808,401,0,honest,True,356.15206687501967,0.2682932630131813
val_0031,971.3520315820557,346.4015520226836,159,15841,391,0,honest,True,346.52609764911335,0.3203563241422842
val_0032,335.609796241172,141.039522928997,63,4851,163,0,byzantine,True,141.2947999505438,0.2207985564019811
val_0033,45812.47741797522,440.5447932910217,233,11964,500,0,cartel_member,True,440.53863558826407,0.007196382701670909
val_0034,61908.06307969134,445.8572492258013,253,12021,500,0,cartel_member,True,445.83800501724085,0.012863204549430695
val_0035,14699.920871267355,368.67855091302744,190,15810,414,0,honest,True,369.3633683876929,0.5421727087832725
val_0036,2005.3106046074906,360.8602766837705,190,15809,409,0,adaptive,True,360.699578150432,0.13117755701594472
val_0037,518.9664778591923,129.38642969024326,45,4772,149,0,byzantine,True,129.10260344084477,0.22850188971672142
val_0038,8463.047092778665,355.7368532274843,167,12701,407,0,opportunistic,True,355.57131581118983,0.14210033367439454
val_0039,3455.0495778608256,361.1114368906537,179,15821,408,0,honest,True,360.94949132155887,0.13067772217236323
val_0040,663.2967471157306,344.20809480366677,177,15823,388,0,honest,True,344.0196803955797,0.1616972703387768
val_0041,4224.272597855164,343.9600740768712,194,15806,387,0,honest,True,343.75533357360285,0.17592761921577071
val_0042,172.72069858789268,338.5509558727392,183,15817,382,0,honest,True,338.3352588800439,0.17238895756047037
val_0043,28937.00563598763,363.7101397030669,165,15835,403,0,honest,True,363.535827137311,0.1399981215500005
val_0044,1616.910819029436,352.2064421038076,159,15841,399,0,honest,True,352.03891054977976,0.14061576619256305
val_0045,7778.769586809818,428.96967062852747,219,12016,500,0,cartel_member,True,428.97852061649087,0.006068527237488541
val_0046,2069.2900324486786,427.2287000042968,219,12001,500,0,cartel_member,True,427.2376337756185,0.007167737682049807
val_0047,4619.971378075794,428.1326630804019,226,12005,500,0,cartel_member,True,428.12763431333434,0.007216500334047819
val_0048,5083.26233405476,348.0232743727541,182,15818,392,0,honest,True,347.8135783801909,0.16754977357027376
